ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_RK6X48D,2010-07-18,2011-07-17,Female,52,2010-07-18,2,Saloon,Gold,Mercedes,Surulere,Lagos,Car Classic,0
ID_RMUJBHY,2010-01-29,2011-01-24,Female,31,2010-01-29,1,Saloon,Silver,TOYOTA,OGBA,Benue,Car Classic,1
ID_RN576E6,2010-04-24,2011-03-27,NO GENDER,25,2010-04-24,1,Truck,As Attached,Iveco,Victoria Island,Lagos,CVTP,0
ID_RNFGPWQ,2010-10-08,2011-10-07,Male,34,2010-10-08,1,Saloon,Green,TOYOTA,Ojo,Benue,Car Classic,0
ID_RNGVQU2,2010-07-25,2011-07-24,Female,38,2010-07-25,1,Saloon,Grey,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_RNMSIHA,2010-01-30,2011-01-29,Male,61,2010-01-30,1,JEEP,Silver,Ford,Kosofe,Benue,Car Classic,0
ID_RO0GDMN,2010-04-26,2011-01-21,Male,50,2010-04-26,1,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,1
ID_ROA3OQK,2010-04-17,2011-04-15,Male,39,2010-04-17,1,Saloon,Green,Honda,Oredo,Benue,Car Classic,1
ID_ROBIN64,2010-02-01,2011-01-31,Female,60,2010-02-01,2,Saloon,Green,TOYOTA,IBADAN NORTH EAST,Oyo,Car Classic,0
ID_ROVVUZ6,2010-10-02,2011-10-01,Female,34,2010-10-02,1,JEEP,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_ROXWP6L,2010-01-06,2011-01-05,Male,40,2010-01-06,1,JEEP,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_RQV6QEC,2010-11-06,2011-08-06,Male,52,2010-11-06,3,Saloon,Red,TOYOTA,Apapa,Lagos,Car Classic,1
ID_RRWAHAA,2010-12-12,2011-04-11,Male,41,2010-12-12,3,Saloon,Silver,TOYOTA,OKOTA,Benue,Car Classic,1
ID_RS9EX0U,2010-04-02,2011-04-01,Male,39,2010-04-02,1,Saloon,Black,Hyundai,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_RSBF811,2010-01-24,2011-01-06,Male,50,2010-01-24,1,JEEP,Black,Kia,Victoria Island,Lagos,Car Classic,0
ID_RSBQXH4,2010-11-27,2011-11-26,Male,41,2010-11-27,1,JEEP,Green,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_RSC9DNE,2010-03-12,2011-01-07,Male,62,2010-03-12,2,JEEP,Black,Lexus,ENUGU EAST,ENUGU-EAST,Car Plus,0
ID_RSP1CAQ,2010-05-15,2011-05-14,Female,34,2010-05-15,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_RT10OPH,2010-01-25,2011-01-24,Male,37,2010-01-25,2,JEEP,Brown,TOYOTA,Lagos Mainland,Lagos,Car Classic,1
ID_RTJWQH5,2010-06-27,2011-06-26,NOT STATED,20,2010-06-27,1,Bus,Blue,Volkswagen,OJOTA,Benue,CVTP,0
ID_RTPVH5J,2010-12-08,2011-12-07,Female,50,2010-12-08,2,Saloon,Black,Mercedes,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_RUA8YKN,2010-10-23,2011-01-23,Male,34,2010-10-23,1,Saloon,Blue,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_RXLQKGQ,2010-03-04,2011-03-02,Female,39,2010-03-04,1,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,1
ID_RY767E3,2010-01-21,2011-01-20,Male,55,2010-01-21,1,JEEP,Black,Volvo,Lagos Mainland,Lagos,Car Classic,1
ID_RZ1PSWL,2010-10-10,2011-01-08,Female,35,2010-10-10,1,JEEP,Black,Ford,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_RZ3LB1V,2010-04-18,2011-04-17,Male,120,2010-04-18,1,Bus,White,Scania,Victoria Island,Lagos,CVTP,1
ID_RZ7HXOQ,2010-03-08,2011-03-07,Male,31,2010-03-08,1,Saloon,Silver,TOYOTA,Lekki,Lagos,Car Classic,0
ID_RZEW4IK,2010-02-26,2011-02-25,Male,44,2010-02-26,1,Saloon,Red,TOYOTA,Kosofe,Benue,Car Classic,0
ID_RZHIOEK,2010-01-02,2011-01-01,Female,34,2010-01-02,1,Saloon,Black,TOYOTA,Kosofe,Benue,Car Classic,0
ID_RZVZL9N,2010-11-06,2011-08-06,Male,52,2010-11-06,3,Saloon,Red,TOYOTA,Apapa,Lagos,Car Classic,0
ID_S0V1COP,2010-08-02,2011-07-31,Female,61,2010-08-02,1,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_S18IWJJ,2010-09-06,2011-09-05,Female,39,2010-09-06,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,0
ID_S1PLBU6,2010-06-11,2011-06-07,Male,31,2010-06-11,1,JEEP,Black,Mercedes,Victoria Island,Lagos,Car Classic,1
ID_S1YUDAJ,2010-03-05,2011-03-03,Male,57,2010-03-05,1,JEEP,Silver,Lexus,Ifo,Benue,Car Classic,0
ID_S2BSS1T,2010-08-06,2011-08-05,Male,40,2010-08-06,1,JEEP,Black,Nissan,Lagos Mainland,Lagos,Customized Motor,1
ID_S2IA89F,2010-12-27,2011-12-26,Male,54,2010-12-27,1,JEEP,Black,Ford,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_S31DGHF,2010-07-08,2011-07-07,Male,41,2010-07-08,5,Saloon,Black,Kia,Victoria Island,Lagos,Car Classic,0
ID_S3LXD1P,2010-10-26,2011-10-25,Male,59,2010-10-26,3,JEEP,Black,Isuzu,Victoria Island,Lagos,Car Classic,0
ID_S4JUOLY,2010-12-17,2011-12-16,Joint Gender,43,2010-12-17,1,Saloon,Green,TOYOTA,Lagos Island,Lagos,Car Classic,1
ID_S5H6G56,2010-01-24,2011-01-23,Female,79,2010-01-24,1,Saloon,Grey,Honda,Surulere,Lagos,Car Classic,0
ID_S6LM8P0,2010-01-11,2011-01-10,Male,36,2010-01-11,1,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_S75OHCZ,2010-01-21,2011-01-20,Female,37,2010-01-21,1,Saloon,Grey,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_S7KPVAQ,2010-02-19,2011-02-18,Male,20,2010-02-19,2,JEEP,Black,Ford,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_S7LZA5J,2010-04-06,2011-04-05,Entity,20,2010-04-06,2,Saloon,Blue,TOYOTA,Ikoyi,Lagos,Car Classic,0
ID_S7POJ5A,2010-06-16,2011-06-15,Male,55,2010-06-16,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_S8K3PB5,2010-02-05,2011-02-04,Female,35,2010-02-05,1,Saloon,Silver,Peugeot,Ojo,Benue,Car Classic,0
ID_S9EN93S,2010-12-13,2011-06-12,Entity,20,2010-12-13,2,Truck,As Attached,DAF,Lagos,Lagos,CVTP,0
ID_SAC7LED,2010-07-06,2011-07-05,Female,71,2010-07-06,2,JEEP,Black,Raston,Badagry,Benue,Car Classic,0
ID_SAGKF6F,2010-05-01,2011-04-01,Female,32,2010-05-01,1,Saloon,Grey,TOYOTA,Ipaja,Lagos,Car Classic,1
ID_SB2SEK5,2010-11-18,2011-02-17,Male,34,2010-11-18,2,Saloon,Red,TOYOTA,GBAGADA,Benue,Car Classic,0
ID_SBWRUB7,2010-02-22,2011-02-21,Female,52,2010-02-22,3,JEEP,Black,TOYOTA,Agege,Lagos,Car Classic,0
ID_SC4WJQG,2010-04-13,2011-04-12,Male,76,2010-04-13,2,Saloon,Red,Mercedes,Surulere,Lagos,Car Classic,0
ID_SD1CGUW,2010-03-20,2011-03-19,Male,39,2010-03-20,1,JEEP,Grey,ACURA,Ikeja,Lagos,Car Classic,1
ID_SD4AV69,2010-04-04,2011-04-03,Female,48,2010-04-04,1,JEEP,Black,Volkswagen,Eti-Osa,Eti-Osa,Car Classic,0
ID_SDC0WVJ,2010-04-29,2011-04-28,Male,54,2010-04-29,2,Saloon,As Attached,TOYOTA,Victoria Island,Lagos,Customized Motor,1
ID_SE0WMJA,2010-08-03,2011-08-02,Male,29,2010-08-03,2,JEEP,Silver,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_SE67HNB,2010-11-26,2011-11-25,Male,42,2010-11-26,2,JEEP,Black,Ford,Lagos Mainland,Lagos,Car Classic,0
ID_SE86VB8,2010-07-02,2011-07-01,Male,38,2010-07-02,2,Saloon,Black,Volkswagen,Victoria Island,Lagos,Car Classic,0
ID_SEDKTDX,2010-10-29,2011-10-28,Male,50,2010-10-29,2,Saloon,Wine,Honda,Ikeja,Lagos,Car Classic,0
ID_SFNKQX3,2010-02-15,2011-02-14,Female,42,2010-02-15,1,Saloon,Black,TOYOTA,Ojodu,Lagos,Car Classic,0
ID_SGEYONG,2010-04-26,2011-04-25,Male,38,2010-04-26,1,JEEP,Black,Land Rover,Ilupeju,Lagos,Car Classic,0
ID_SGJ94ZH,2010-05-20,2011-05-19,Female,62,2010-05-20,1,JEEP,Green,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_SHKEDLQ,2010-02-26,2011-02-20,Male,48,2010-02-26,1,JEEP,Red,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_SI79N6B,2010-01-31,2011-01-18,Male,12,2010-01-31,4,JEEP,Grey,Nissan,Festac,Benue,Car Classic,0
ID_SIU9O5A,2010-04-09,2011-04-08,Male,67,2010-04-09,2,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,1
ID_SJHB4TZ,2010-12-27,2011-04-26,Joint Gender,38,2010-12-27,1,Saloon,Black,TOYOTA,Warri Central,Warri-Central,Car Classic,0
ID_SJQK2D1,2010-04-02,2011-01-06,Female,39,2010-04-02,2,Saloon,As Attached,Volkswagen,Eti-Osa,Eti-Osa,Car Classic,0
ID_SJU8E1H,2010-05-17,2011-05-16,Female,43,2010-05-17,1,JEEP,Black,Lexus,Lagos,Lagos,Car Classic,0
ID_SKRIC7Z,2010-11-06,2011-08-06,Male,52,2010-11-06,3,Saloon,Black,TOYOTA,Apapa,Lagos,Car Classic,1
ID_SM1D7RL,2010-02-18,2011-02-17,Male,62,2010-02-18,1,Saloon,Blue,TOYOTA,Ejigbo,Benue,Car Classic,0
ID_SMMKLB6,2010-09-15,2011-09-14,Female,55,2010-09-15,1,Saloon,Silver,TOYOTA,Surulere,Lagos,Car Classic,0
ID_SMO41I9,2010-02-21,2011-02-20,Male,46,2010-02-21,1,JEEP,Black,TOYOTA,Ilupeju,Lagos,Car Classic,0
ID_SNN25IC,2010-02-26,2011-02-25,Male,38,2010-02-26,1,Saloon,Wine,TOYOTA,Lagos Island,Lagos,Customized Motor,0
ID_SOMYJJ3,2010-04-26,2011-04-25,Male,46,2010-04-26,2,Saloon,Black,Kia,Ikoyi,Lagos,Car Classic,0
ID_SPPBGFT,2010-07-31,2011-07-30,Female,20,2010-07-31,1,JEEP,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_SQP5DBU,2010-09-28,2011-09-27,Female,55,2010-09-28,2,JEEP,Black,GAC,Victoria Island,Lagos,Car Classic,0
ID_SQQ0Q3O,2010-10-22,2011-02-18,Male,53,2010-10-22,1,JEEP,Green,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_SRA8BVN,2010-05-07,2011-01-25,Male,33,2010-05-07,1,Saloon,Gold,TOYOTA,Somolu,Lagos,Car Classic,0
ID_SRXHJFG,2010-02-19,2011-02-18,Male,74,2010-02-19,1,JEEP,Black,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_SSMAQRX,2010-01-21,2011-01-20,Male,45,2010-01-21,1,Saloon,Silver,TOYOTA,Agege,Lagos,Car Classic,1
ID_SSRGKGB,2010-07-23,2011-07-22,Male,32,2010-07-23,1,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_STG536Z,2010-07-03,2011-07-02,Male,50,2010-07-03,2,Saloon,Black,Mercedes,Surulere,Lagos,Car Classic,0
ID_STMJX7H,2010-02-06,2011-02-05,Male,50,2010-02-06,1,Saloon,Black,Hyundai,Ndokwa East,Ndokwa-East,Car Classic,0
ID_STQSH3G,2010-10-22,2011-03-05,Male,24,2010-10-22,1,Saloon,Grey,ACURA,Warri,Delta,Car Classic,0
ID_SU4GBET,2010-03-12,2011-03-11,Male,46,2010-03-12,2,JEEP,Black,Lexus,Ikeja,Lagos,Car Classic,0
ID_SW40ZDR,2010-06-13,2011-06-12,Male,74,2010-06-13,1,Saloon,Silver,Kia,Victoria Island,Lagos,Customized Motor,0
ID_SW5GBTN,2010-09-25,2011-09-24,Male,45,2010-09-25,2,Saloon,Black,Kia,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_SWDQW0N,2010-01-21,2011-01-20,Male,43,2010-01-21,2,JEEP,White,TOYOTA,Ikeja,Lagos,Car Plus,1
ID_SWL60YA,2010-07-24,2011-07-23,Male,68,2010-07-24,1,Truck,White,Mack,Victoria Island,Lagos,CVTP,0
ID_SXE4PN6,2010-02-06,2011-02-05,Male,40,2010-02-06,1,Saloon,As Attached,TOYOTA,Warri Central,Warri-Central,Car Classic,0
ID_SYOI95D,2010-01-14,2011-01-13,Male,48,2010-01-14,2,JEEP,Black,Mitsubishi,Lagos Mainland,Lagos,Car Classic,0
ID_SZ9DVM5,2010-02-18,2011-02-17,Female,37,2010-02-18,1,JEEP,Red,Mercedes,Ikeja,Lagos,Car Classic,0
ID_SZJG8XU,2010-05-22,2011-05-21,Male,40,2010-05-22,3,Saloon,Blue,TOYOTA,Ikeja,Lagos,Car Classic,1
ID_SZUXTC8,2010-12-24,2011-12-23,Female,47,2010-12-24,1,JEEP,Black,TOYOTA,RIVERS,Rivers,Car Classic,0
ID_SZV8CKG,2010-10-20,2011-10-19,Joint Gender,48,2010-10-20,1,Saloon,Green,Kia,Ikorodu,Lagos,Car Plus,0
ID_T18ZV8T,2010-07-24,2011-07-23,Male,42,2010-07-24,3,JEEP,Green,Mercedes,Lagos Mainland,Lagos,Car Classic,1
ID_T19E3BN,2010-07-17,2011-05-30,Female,46,2010-07-17,1,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_T1D350E,2010-02-14,2011-02-13,Female,34,2010-02-14,1,JEEP,Grey,BMW,Abuja,Abuja,Car Classic,0
ID_T24YM8W,2010-11-07,2011-11-06,Female,42,2010-11-07,1,JEEP,Black,TOYOTA,Lekki,Lagos,Car Classic,0
ID_T29JJBB,2010-11-17,2011-04-26,Male,41,2010-11-17,1,JEEP,Blue,Honda,Eti-Osa,Eti-Osa,Car Classic,0
ID_T2COHKP,2010-10-16,2011-10-15,Male,52,2010-10-16,1,JEEP,Black,TOYOTA,Central,Benue,Car Classic,0
ID_T2T5OR0,2010-12-27,2011-12-26,Male,54,2010-12-27,1,JEEP,Green,Ford,Lagos Island,Lagos,Car Classic,0
ID_T3DVQZH,2010-05-25,2011-05-24,Female,30,2010-05-25,1,JEEP,Black,Land Rover,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1
ID_T3HRTWC,2010-03-28,2011-03-16,Male,29,2010-03-28,2,Motorcycle,Black,.,Lagos Mainland,Lagos,Motor Cycle,0
ID_T4737UA,2010-05-21,2011-05-26,Male,40,2010-05-21,1,Saloon,White,Mercedes,Lagos Island,Lagos,Car Classic,0
ID_T4HP74P,2010-12-01,2011-03-01,Male,44,2010-12-01,3,JEEP,Silver,Land Rover,Ilasamaja,Lagos,Car Classic,0
ID_T4KOQN0,2010-02-09,2011-01-21,Male,63,2010-02-09,1,JEEP,Black,TOYOTA,Lagos,Lagos,Car Classic,0
ID_T4NKILF,2010-01-02,2011-01-01,Male,40,2010-01-02,1,Saloon,Black,Kia,Lagos Island,Lagos,Car Classic,0
ID_T4QYG4T,2010-07-25,2011-07-24,Male,33,2010-07-25,1,Saloon,Grey,TOYOTA,Surulere,Lagos,Car Classic,0
ID_T4Y1DG5,2010-12-09,2011-12-08,Male,45,2010-12-09,1,Saloon,Silver,TOYOTA,Ketu,Lagos,Car Classic,0
ID_T4YCSYC,2010-02-12,2011-02-11,Male,48,2010-02-12,2,Saloon,Black,Kia,Tai ,Benue,Car Classic,0
ID_T54UNFF,2010-09-07,2011-06-18,Female,35,2010-09-07,1,Saloon,Black,Honda,Shomolu,Benue,Car Classic,0
ID_T702AYQ,2010-07-10,2011-07-09,Male,46,2010-07-10,1,Saloon,Black,TOYOTA,Ijebu Ode,Ijebu-Ode,Car Classic,0
ID_T7WFXSQ,2010-09-05,2011-09-04,Female,40,2010-09-05,2,JEEP,Grey,TOYOTA,Alimosho,Lagos,Car Classic,0
ID_T8EES8H,2010-10-13,2011-10-12,Male,50,2010-10-13,3,Saloon,White,Honda,Surulere,Lagos,Customized Motor,0
ID_T8JLU1U,2010-10-31,2011-10-30,Male,44,2010-10-31,1,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_T8W6QR9,2010-09-13,2011-09-12,Male,42,2010-09-13,2,JEEP,Silver,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_T9AK6E3,2010-12-27,2011-12-26,Male,41,2010-12-27,1,JEEP,Green,Kia,Lagos Island,Lagos,Car Classic,0
ID_TA8EX74,2010-10-30,2011-10-29,Male,38,2010-10-30,1,Saloon,Black,TOYOTA,Port-Harcourt,Port-Harcourt,Car Classic,0
ID_TAFUE6Y,2010-10-15,2011-10-14,Female,35,2010-10-15,1,Saloon,Grey,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_TAPCAHZ,2010-09-04,2011-09-02,Male,20,2010-09-04,1,JEEP,White,Lexus,Ikoyi,Lagos,Car Classic,0
ID_TBLKGPI,2010-10-04,2011-04-03,Male,43,2010-10-04,1,Saloon,Blue,TOYOTA,Ifo,Benue,Car Classic,0
ID_TD2E140,2010-05-28,2011-05-07,Male,30,2010-05-28,1,Saloon,Blue,TOYOTA,Lekki,Lagos,Car Classic,1
ID_TD48NN3,2010-03-25,2011-03-24,Female,36,2010-03-25,1,Saloon,White,Hyundai,Lekki,Lagos,Car Classic,0
ID_TDNAVGZ,2010-02-12,2011-02-11,Female,120,2010-02-12,1,Saloon,Grey,Mercedes,Victoria Island,Lagos,Car Classic,0
ID_TDSPD94,2010-04-23,2011-04-22,Male,41,2010-04-23,1,JEEP,Green,Mercedes,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_TDXKO8Q,2010-04-24,2011-02-12,Male,42,2010-04-24,1,Saloon,Red,TOYOTA,Ikorodu,Lagos,Car Classic,0
ID_TE3XTLR,2010-03-12,2011-03-11,Male,36,2010-03-12,1,Saloon,Silver,TOYOTA,Calabar,Cross-River,Car Classic,1
ID_TE8TOT6,2010-04-15,2011-04-14,Male,120,2010-04-15,1,Saloon,As Attached,Mercedes,Victoria Island,Lagos,Car Plus,0
ID_TF6TF44,2010-10-24,2011-10-23,Male,48,2010-10-24,2,Saloon,Gold,TOYOTA,Surulere,Lagos,Car Classic,1
ID_TFFFVQR,2010-06-20,2011-06-19,Male,53,2010-06-20,3,Pick Up,Black,TOYOTA,Lagos Island,Lagos,CVTP,0
ID_TGO4TM2,2010-06-14,2011-06-13,Female,20,2010-06-14,1,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_TH9H7V0,2010-06-25,2011-06-24,Male,39,2010-06-25,3,Saloon,Red,TOYOTA,Port Harcourt,Rivers,Car Classic,0
ID_THBA3E2,2010-04-12,2011-04-11,Female,31,2010-04-12,1,JEEP,Black,Honda,Lekki,Lagos,Car Classic,0
ID_THLLCYN,2010-04-29,2011-04-28,Joint Gender,41,2010-04-29,1,JEEP,Grey,Volvo,AREPO,Benue,Car Classic,0
ID_THM9GMJ,2010-02-04,2011-01-31,Joint Gender,36,2010-02-04,1,Saloon,Blue,TOYOTA,Ipaja,Lagos,Car Classic,1
ID_TI6OJW6,2010-09-23,2011-09-22,Female,64,2010-09-23,1,JEEP,As Attached,TOYOTA,Benin,Edo,Car Plus,0
ID_TJRCSW2,2010-10-30,2011-10-29,Female,42,2010-10-30,2,JEEP,Black,Nissan,Eti-Osa,Eti-Osa,Car Classic,0
ID_TKVH9U9,2010-11-07,2011-05-02,Male,44,2010-11-07,1,Saloon,Grey,TOYOTA,ALAPERE,Benue,Car Classic,0
ID_TKWB0G5,2010-02-18,2011-02-17,Male,49,2010-02-18,1,Saloon,Black,TOYOTA,Alimosho,Lagos,Car Classic,0
ID_TL4H7Z4,2010-08-21,2011-08-20,Male,47,2010-08-21,5,Saloon,Red,Honda,Ikeja,Lagos,Car Classic,0
ID_TLAI67U,2010-02-19,2011-02-18,Male,33,2010-02-19,1,Saloon,Silver,TOYOTA,Ikotun,Benue,Car Classic,0
ID_TLPW73Y,2010-09-16,2011-09-15,Male,40,2010-09-16,1,Saloon,Black,Hyundai,Victoria Island,Lagos,Car Classic,0
ID_TMBNONB,2010-03-27,2011-03-26,Male,35,2010-03-27,1,Saloon,Silver,TOYOTA,Surulere,Lagos,Car Classic,0
ID_TMOTYDU,2010-06-13,2011-06-12,Female,48,2010-06-13,1,JEEP,Black,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_TMUAPRI,2010-03-22,2011-03-21,Male,30,2010-03-22,2,Motorcycle,Black & Orange,Honda,MAGODO,Benue,Motor Cycle,0
ID_TNLCJGP,2010-08-07,2011-08-06,Male,52,2010-08-07,3,Bus,As Attached,TOYOTA,Apapa,Lagos,CVTP,0
ID_TOCM99G,2010-01-09,2011-01-08,Male,57,2010-01-09,2,Truck,Cream,Mercedes,Victoria Island,Lagos,CVTP,0
ID_TOD3CYR,2010-04-14,2011-04-13,Male,39,2010-04-14,3,JEEP,Grey,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_TPRMM1F,2010-02-14,2011-02-13,Male,51,2010-02-14,1,Saloon,Grey,TOYOTA,Maryland,Lagos,Car Classic,0
ID_TQRLSLU,2010-10-13,2011-08-31,Female,43,2010-10-13,1,Saloon,White,Honda,Victoria Island,Lagos,Customized Motor,0
ID_TQZEP6A,2010-03-26,2011-03-25,Male,52,2010-03-26,1,Saloon,Silver,TOYOTA,ISHERI,Benue,Car Classic,1
ID_TR5PSVY,2010-04-17,2011-04-16,Male,62,2010-04-17,3,Saloon,As Attached,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_TRC9CEW,2010-04-08,2011-04-07,Male,56,2010-04-08,2,JEEP,Blue,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_TRJFLQ2,2010-06-06,2011-06-05,Male,41,2010-06-06,1,Truck,Blue,Mack,Victoria Island,Lagos,CVTP,0
ID_TRN2MJZ,2010-02-19,2011-02-18,Male,36,2010-02-19,1,Saloon,Grey,TOYOTA,Dopemu,Lagos,Car Plus,0
ID_TRYZQJV,2010-07-30,2011-07-29,Female,44,2010-07-30,1,JEEP,Silver,Honda,Victoria Island,Lagos,Car Classic,0
ID_TS516XU,2010-04-20,2011-04-19,Male,28,2010-04-20,2,Saloon,Black,TOYOTA,IBADAN NORTH EAST,Oyo,Car Classic,0
ID_TS7806Y,2010-03-27,2011-03-26,Male,42,2010-03-27,1,Saloon,Gold,TOYOTA,OWODE,Benue,Car Classic,0
ID_TSY729X,2010-06-24,2011-06-23,Female,32,2010-06-24,1,Saloon,Blue,TOYOTA,GBAGADA,Benue,Car Classic,1
ID_TSYKR43,2010-10-31,2011-10-30,Male,43,2010-10-31,2,Saloon,Silver,Honda,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_TT48QM8,2010-07-26,2011-07-25,Male,51,2010-07-26,2,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_TT7LNYI,2010-02-26,2011-02-25,Female,62,2010-02-26,2,JEEP,Black,Kia,Biase,Benue,Car Classic,0
ID_TUQDMZ4,2010-05-25,2011-05-24,Female,61,2010-05-25,1,Saloon,Grey,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_TWI1FZO,2010-01-11,2011-01-11,Female,34,2010-01-11,1,JEEP,Black,Lexus,Victoria Island,Lagos,Car Classic,0
ID_TWKBMJS,2010-05-06,2011-04-30,Male,51,2010-05-06,1,JEEP,Silver,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_TXAOJZW,2010-04-18,2011-04-17,Female,73,2010-04-18,2,Saloon,Black,TOYOTA,Onitsha North,Onitsha-North,Car Classic,0
ID_TXHXWYO,2010-06-14,2011-06-13,Male,45,2010-06-14,3,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_TXMBW7H,2010-10-30,2011-10-29,Male,47,2010-10-30,2,Saloon,Black,Lexus,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_TYFM7WF,2010-01-17,2011-01-16,Male,37,2010-01-17,1,Saloon,Gold,Honda,Shomolu,Benue,Car Classic,0
ID_TZXGX0D,2010-05-27,2011-05-26,Female,12,2010-05-27,3,Pick Up,White,TOYOTA,Lekki,Lagos,CVTP,0
ID_TZZX9T4,2010-01-31,2011-01-30,Female,33,2010-01-31,1,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_U04117M,2010-06-18,2011-06-17,Male,45,2010-06-18,1,JEEP,Silver,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_U05UVHI,2010-03-15,2011-03-13,Female,32,2010-03-15,1,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,1
ID_U0DY5MZ,2010-05-26,2011-05-25,Male,55,2010-05-26,3,JEEP,Black,Lexus,Victoria Island,Lagos,Customized Motor,0
ID_U111IZB,2010-03-15,2011-03-14,Male,78,2010-03-15,1,JEEP,Silver,Land Rover,Ikeja,Lagos,Car Classic,0
ID_U24POC6,2010-06-17,2011-06-16,Male,39,2010-06-17,1,Truck,Yellow & White,Iveco,Victoria Island,Lagos,CVTP,0
ID_U3APOWW,2010-12-20,2011-05-12,Male,42,2010-12-20,1,JEEP,Blue,ACURA,Ikorodu,Lagos,Car Classic,1
ID_U3IPMM6,2010-01-23,2011-01-22,Male,60,2010-01-23,2,JEEP,Black,Kia,Warri,Delta,Car Classic,0
ID_U46A9RT,2010-11-01,2011-10-31,Male,37,2010-11-01,1,Saloon,Black,Honda,Alagbado,Lagos,Car Plus,1
ID_U48VEHR,2010-03-01,2011-02-28,Male,34,2010-03-01,3,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,1
ID_U4FNLKF,2010-12-04,2011-02-06,Male,38,2010-12-04,1,Saloon,Silver,Lexus,Eti-Osa,Eti-Osa,Car Classic,0
ID_U53V7D7,2010-12-20,2011-12-05,Male,39,2010-12-20,1,Saloon,Silver,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_U6SNW0W,2010-11-23,2011-05-31,Male,37,2010-11-23,2,Saloon,Grey,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_U7W3D68,2010-03-01,2011-08-29,Female,43,2010-03-01,1,Saloon,White,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_U7XW37Y,2010-03-18,2011-03-17,Male,51,2010-03-18,2,JEEP,Black,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_U7ZE564,2010-08-08,2011-04-29,Entity,20,2010-08-08,2,Truck,As Attached,DAF,Lagos,Lagos,CVTP,1
ID_U83QIP0,2010-05-22,2011-05-21,Female,48,2010-05-22,1,JEEP,Gold,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1
